0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
0.02352,0.04704,0.07056,0.09408,0.1176,0.16114,0.20468,0.24822,0.29176,0.3353,0.37784,0.42038,0.46292,0.50546,0.548,0.58646,0.62492,0.66338,0.70184,0.7403,0.76804,0.79578,0.82352,0.85126,0.879,0.89726,0.91552,0.93378,0.95204,0.9703,0.97624,0.98218,0.98812,0.99406,1
